img_name,label,tweet,link
Arbys-i871758529073475585.jpg,-1,Who do you call when you want some pepperoni? https://t.co/mHkmtquErg,http://pbs.twimg.com/media/DBVy4O9XkAAqNWO.jpg
Arbys-i870671365631746048.jpg,-1,You put anchovies on this thing and you're in big trouble  okay? https://t.co/XR8TLEd5oc,http://pbs.twimg.com/media/DBLw44HXoAI79tG.jpg
Arbys-i869980650778095617.jpg,-1,We are now the official restaurant of the @PGATOUR. Yes  you read that correctly. https://t.co/ZSMKdHelUj,http://pbs.twimg.com/media/DBLKclyWAAIq-vl.jpg
Arbys-i868859425540517888.jpg,-1,This Friday belongs to the heavy hitters https://t.co/6IGWLuMI0T,http://pbs.twimg.com/media/DAsyDpoWsAA3LfN.jpg
Arbys-i868497034524860417.jpg,-1,Nothin' like smoking meats after a long week of smoking meats https://t.co/14G5tqzLtu,http://pbs.twimg.com/amplify_video_thumb/867841650088960000/img/aD15zMQf1kY4f8P8.jpg
Arbys-i867440180986343438.jpg,-1,A pig that doesn't fly is just a pig https://t.co/mKEC9DlYSC,http://pbs.twimg.com/media/DAnEPfvXcAAAjY5.jpg
Arbys-i866457332305342464.jpg,-1,Gnol os rof gnitiaw neeb ev'ew https://t.co/EUKa8f5xTC,http://pbs.twimg.com/media/DAN4750XUAEyR6J.jpg
Arbys-i865960315636383745.jpg,-1,Believe in the you who believes in yourself https://t.co/KYjvG4l5da,http://pbs.twimg.com/media/DAN26vgXUAAHZhK.jpg
Arbys-i865643242410303488.jpg,-1,You hate him 'til you draw him https://t.co/8jFYm6Wqk5,http://pbs.twimg.com/amplify_video_thumb/864935030753075201/img/jl0RANPb23ozGvSR.jpg
Arbys-i865597950461792256.jpg,-1,In space  no one can hear you eat. #AlienCovenant https://t.co/H2COIc4jtv,http://pbs.twimg.com/amplify_video_thumb/864933256751230976/img/EePIAbkjGaVfntN1.jpg
Arbys-i863725612912988165.jpg,-1,Mom's new favorite flower: bacon https://t.co/Eb5jdfJCDL,http://pbs.twimg.com/media/C_pv1B3VYAArfNz.jpg
BurgerKing-i1058111006633795585.jpg,-1,@oyoongio https://t.co/RQNf8PWttF,http://pbs.twimg.com/tweet_video_thumb/Dq8qVZ4U8AAHnFS.jpg
BurgerKing-i1056935345395322885.jpg,-1,https://t.co/WHEwlqEw0U https://t.co/AfO3F0g9eN,http://pbs.twimg.com/ext_tw_video_thumb/1056935308678385664/pu/img/06F2yw6ZR4s_5s6E.jpg
BurgerKing-i1055821462064521216.jpg,-1,you can ride into the sunset  or you can ride into the nearest flame-grilled establishment. https://t.co/GGm5bNFjmm,http://pbs.twimg.com/media/DqcH6PxWsAMs33b.jpg
BurgerKing-i1054371823218053121.jpg,-1,still not as scary as a clown. https://t.co/I8T3gzaxR9,http://pbs.twimg.com/media/DqHhCZLUwAEjrxg.jpg
BurgerKing-i1051842675379449856.jpg,-1,consider this our meal of champions. minions not included. https://t.co/JiIgIRnfVI,http://pbs.twimg.com/media/DpjlBGDXoAU2Hn5.jpg
BurgerKing-i1050057581010579465.jpg,-1,supply drop inbound. 10.12.18. #CODNATION https://t.co/0H4nm7W2B4,http://pbs.twimg.com/media/DpKNyV5UUAACHyZ.jpg
BurgerKing-i1050043766218940416.jpg,-1,@LtFarns https://t.co/MhanodRUwG,http://pbs.twimg.com/tweet_video_thumb/DpKBOpfXUAATLbn.jpg
BurgerKing-i1047551598053019648.jpg,-1,did everyone get our message https://t.co/wgH1TCdd9X,http://pbs.twimg.com/media/Dommn7eW4AInTjs.jpg
BurgerKing-i1047457383671369728.jpg,-1,we're like  really pretty. https://t.co/iNYqh5VHWu,http://pbs.twimg.com/media/DolQ7BgWwAEdBwt.jpg
BurgerKing-i1042901871428624386.jpg,-1,  https://t.co/kGdlneV6zh,http://pbs.twimg.com/media/Dnkhm8JX0AMsDh8.jpg
BurgerKing-i1042775733519691778.jpg,-1,think you ve had BK s Crispy Chicken Tenders already?  think again. they re available for the first time today. https://t.co/vqjWQNBg2a,http://pbs.twimg.com/ext_tw_video_thumb/1042775265229897728/pu/img/3NCgmjMA9mmY3sWT.jpg
BurgerKing-i1035497747221307392.jpg,-1,can't wait till it gets colder so we can really start dressin https://t.co/sgESAw6d0q,http://pbs.twimg.com/media/Dl7Trv-WwAEWqKA.jpg
BurgerKing-i1031178594402361344.jpg,-1,when they like your insta: https://t.co/mmmGBqLLX7,http://pbs.twimg.com/media/Dk97dpdXoAAWHGM.jpg
BurgerKing-i1029007893843062784.jpg,-1,we interrupt your regularly scheduled Chicken Fries to tell you that SUUUUUUUUURGE is back! exclusively at BK. https://t.co/dMVZ1i6i8r,http://pbs.twimg.com/amplify_video_thumb/1029007529962024960/img/IZ668ZXVKJth08nc.jpg
BurgerKing-i1026104586204061696.jpg,-1,forget #FriendshipDay. we dare you to nominate someone who needs to get OUT of the friendzone. https://t.co/v42qnC42PU,http://pbs.twimg.com/media/Dj10TgrVsAAm9qu.jpg
BurgerKing-i1020307337398005760.jpg,-1,bring it! #InternationalChessDay #PlayTheKing https://t.co/JH1A81zjip https://t.co/cCUyxo7eyt,http://pbs.twimg.com/media/DijXeuBVQAMPxrL.jpg
BurgerKing-i1017785791903301632.jpg,-1,massacre those fries.   *sound on* #FryDayThe13th https://t.co/LmKUDCNohO,http://pbs.twimg.com/ext_tw_video_thumb/1017776525377245185/pu/img/Nh4qY1LTVZqK2WFj.jpg
BurgerKing-i1015596478255935490.jpg,-1,you won t. #ChocolateDay #DIY #mashup https://t.co/i52lXyHjCz,http://pbs.twimg.com/media/Dhge2HYUcAA4hg_.jpg
BurgerKing-i1013849229683458048.jpg,-1,kings get rings   https://t.co/69qJz78ViZ,http://pbs.twimg.com/media/DhHqfPhXcAICss1.jpg
BurgerKing-i1013709280313249792.jpg,-1,today  we look up   #UFOday https://t.co/RfRyjbHi6D,http://pbs.twimg.com/media/DhFrNzsWAAE_Ehh.jpg
BurgerKing-i1011957650966351875.jpg,-1,  #whassup @budweiserusa https://t.co/uEGLmiqq7D,http://pbs.twimg.com/ext_tw_video_thumb/1011957561359204353/pu/img/I7U2_ko2aE5E7E5l.jpg
BurgerKing-i1006663584087076864.jpg,-1,guess who? https://t.co/bmUHrvrlje,http://pbs.twimg.com/media/Dfhf_BkV4AAxFsE.jpg
BurgerKing-i1005094598010654720.jpg,-1,big night tonight. #ItsCrunchTime https://t.co/Fvr2vkit97,http://pbs.twimg.com/amplify_video_thumb/1005082328299958272/img/MgvFEg6i0aJfhHMV.jpg
BurgerKing-i1004720688563998720.jpg,-1,crispy  crunchy   meet tender and juicy. try the NEW Crispy Pretzel Chicken Fries today! #ItsCrunchTime https://t.co/J7E6n3Xznq,http://pbs.twimg.com/ext_tw_video_thumb/1004720668292911104/pu/img/A7CqhpwoRpI2LzVz.jpg
BurgerKing-i1001840666241110016.jpg,-1,we ve found it: the holey grill.  (coming 6/1) https://t.co/fi9vE77cc5,http://pbs.twimg.com/amplify_video_thumb/1001834317268574209/img/326mm-62zgwnnV_W.jpg
BurgerKing-i997205025037455360.jpg,-1,yanny. laurel. yanny. laurel.  all we hear is two for $6. https://t.co/ThNwV80s7E,http://pbs.twimg.com/ext_tw_video_thumb/997204782283505664/pu/img/7gQJ2l-ZjjMfsK9t.jpg
BurgerKing-i994295070886191104.jpg,-1,.@wendys looking forward to it. let s aim for king and queen of prom.   https://t.co/KMBktLPLfl,http://pbs.twimg.com/media/DcxyF5_X4AAtJ9c.jpg
BurgerKing-i994215444461604864.jpg,-1,https://t.co/LzWv4mCJ2A,http://pbs.twimg.com/media/DcwprMlXcAEvQxH.jpg
BurgerKing-i993623276273438720.jpg,-1,how to look like a snack on the red carpet: https://t.co/uA3xhOIKZ0,http://pbs.twimg.com/media/DcoPGarVwAACzlX.jpg
BurgerKing-i993128503120990208.jpg,-1,what s cooler than cool? frozen. #NationalBeverageDay https://t.co/2L6Od0QFhc,http://pbs.twimg.com/media/DchNGxsX4AEzI8y.jpg
BurgerKing-i992442480212705280.jpg,-1,who executed this   #MayThe4thBeWithYou https://t.co/MtPj2Vau5f,http://pbs.twimg.com/media/DcSn9rLW0AELTL1.jpg
BurgerKing-i989570682785882118.jpg,-1, EMERGENCY BROADCAST  the end of hunger is nigh   https://t.co/imIiPa5MC4,http://pbs.twimg.com/media/DbupLq8W0AMkltq.jpg
BurgerKing-i989529027416395776.jpg,-1,#NationalPretzelDay got us dreaming... https://t.co/UfvcRjwhuD,http://pbs.twimg.com/amplify_video_thumb/989528894737997824/img/CtzWPlbce2xac3hv.jpg
BurgerKing-i987354805013237761.jpg,-1,psst. our bot still hasn t been shut down. tweet #BKSpicyNuggets a few times and see what happens. https://t.co/s4sCZLJwtV,http://pbs.twimg.com/tweet_video_thumb/DbPJ8CPX0AAd6UQ.jpg
BurgerKing-i987323017616388096.jpg,-1,spicy chicken nuggets are here. just in time for 4/20. how are you firing up? #FireUp420 https://t.co/A5cfJOE60B,http://pbs.twimg.com/amplify_video_thumb/987321453476540416/img/Px8cJGmTwjooYKhx.jpg
BurgerKing-i987040068496973825.jpg,-1,#OldThingsIWantBack = #BKSpicyNuggets    ...oh wait. https://t.co/Eq143lM86b,http://pbs.twimg.com/tweet_video_thumb/DbKrqqDW4AARlP6.jpg
BurgerKing-i986990900030062593.jpg,-1,psst. we heard you miss our spicy nuggets. tweet #BKSpicyNuggets a few times and see what happens. https://t.co/dx05b4g0ni,http://pbs.twimg.com/amplify_video_thumb/986986696679059458/img/fjMcECylS3ousfwD.jpg
BurgerKing-i985570955626995713.jpg,-1,that lineup tho   #BKFlowerCrown https://t.co/SnW22Iwcct,http://pbs.twimg.com/media/DasoMIiXkAIdKkp.jpg
BurgerKing-i984843867882250241.jpg,-1,fries &gt; festivals #BKFlowerCrown https://t.co/7ffrUcqFng,http://pbs.twimg.com/media/DareQgtX0AA7wMB.jpg
BurgerKing-i980521591003115520.jpg,-1,jk lol https://t.co/8GuNt3DD8h,http://pbs.twimg.com/ext_tw_video_thumb/980521554466562059/pu/img/1LTNOO5QB6dxAIh6.jpg
BurgerKing-i979790335240036354.jpg,-1,the NEW chocolate Whopper. coming soon to your local Burger King. maybe. https://t.co/9N1snyYhRX,http://pbs.twimg.com/ext_tw_video_thumb/979788498894024705/pu/img/_O_sr7b3vUG9Pl_I.jpg
BurgerKing-i978293917295763456.jpg,-1,turn those Ls into a W #EatEm https://t.co/rcWn7Cv0YK,http://pbs.twimg.com/media/DZOZAJYWkAArz6G.jpg
BurgerKing-i973981837054758914.jpg,-1,as if we needed an excuse...#PiDay https://t.co/JW060R40Ia,http://pbs.twimg.com/media/DYRCjszX4AUfYuN.jpg
BurgerKing-i973695974265651202.jpg,-1,every good samaritan deserves a   #GoodSamaritanDay https://t.co/f0B8krTejr,http://pbs.twimg.com/amplify_video_thumb/973689259927355392/img/lsMb9JqSHRKSz53R.jpg
BurgerKing-i973226070139908097.jpg,-1,it's an honor to meet this King  from one King to another...@TheNotoriousMMA #spicycrispychickensandwich https://t.co/ldXkcSjkka,http://pbs.twimg.com/media/DYGXtDpWAAAtRQ2.jpg
BurgerKing-i972631391161679872.jpg,-1,find someone who looks at you like https://t.co/YKwAHuVm6F,http://pbs.twimg.com/media/DX97CCUU0AA64ve.jpg
BurgerKing-i971433640738656257.jpg,-1,the new spicy crispy chicken sandwich. it s hot  juicy and packs one hell of a punch. #spicycrispychickensandwich https://t.co/o3LiA8899g,http://pbs.twimg.com/media/DXs5u-7W4AEXT09.jpg
BurgerKing-i970720954828472320.jpg,-1,finally  a contender who can bring the heat. introducing the new Spicy Crispy Chicken Sandwich. https://t.co/XUZKCeXEtD,http://pbs.twimg.com/amplify_video_thumb/970688979052978177/img/hn05k1xMLPNoQrx7.jpg
BurgerKing-i970660380325416966.jpg,-1,Hot news coming @thenotoriousmma https://t.co/Yj7xsegyhP,http://pbs.twimg.com/media/DXh6dLwWAAAC9OL.jpg
BurgerKing-i965056666701127680.jpg,-1,too many bricks tn  not enough sauce...  https://t.co/IPq42TbRWR,http://pbs.twimg.com/ext_tw_video_thumb/965056613169033217/pu/img/dQjUVpKvuufQdkmF.jpg
BurgerKing-i964197233972449280.jpg,-1,one of these things is coming back. hint: it's not the pager. #CHEESYTOTSareback   https://t.co/6o4DsVwqMT,http://pbs.twimg.com/amplify_video_thumb/964196654386737152/img/jecQ047cPxfDSkva.jpg
BurgerKing-i963084968464437249.jpg,-1,some things you don't want coming back  some things you do. #CHEESYTOTSareback   https://t.co/XYmhxQONXe,http://pbs.twimg.com/amplify_video_thumb/963084433829089281/img/zH8AerBJ11h9tNyl.jpg
BurgerKing-i960571527086436352.jpg,-1,sesame game strong #nailedit https://t.co/rVVaQlQz7e,http://pbs.twimg.com/media/DVSipNBWsAA7IkA.jpg
BurgerKing-i958520713211621377.jpg,-1,skip waking up early. it ll look like this. #SuperBlueBloodMoon #sausagebiscuit https://t.co/vRqLA9Bv3T,http://pbs.twimg.com/amplify_video_thumb/958488147133792256/img/4B7vSkpbNZsbHMvd.jpg
BurgerKing-i957007772872335360.jpg,-1,it's cool  all of our fries taste the same. https://t.co/y1pKEpcQV2,http://pbs.twimg.com/media/DUf5YuaXcAIMVWI.jpg
BurgerKing-i956166686054408192.jpg,-1,How would you explain the repeal of Net Neutrality? We did it with the Whopper. Watch the video below: https://t.co/9EWjtbenv8,http://pbs.twimg.com/media/DUT8f-zVQAAWjbX.jpg
BurgerKing-i954444133854339073.jpg,-1,BOOM. the Double Quarter Pound KING is now at BK.  nuff said. https://t.co/e7kcD7CjP6,http://pbs.twimg.com/amplify_video_thumb/954443512690298881/img/Yg7JJc2CBdeeEaOk.jpg
BurgerKing-i953999835480363009.jpg,-1,long live the new Double Quarter Pound KING. https://t.co/VY8t6Wo9Xb,http://pbs.twimg.com/amplify_video_thumb/953999525034823681/img/lmqjwPxOaOtrVuo6.jpg
BurgerKing-i941745284085964800.jpg,-1,  on the 14th day of Christmas  we gave flame to thee   https://t.co/onGSxQu0Iy https://t.co/gDbrryd0ft,http://pbs.twimg.com/ext_tw_video_thumb/941744206141370368/pu/img/dk96-ycJgWZR_M9E.jpg
BurgerKing-i941322979899822080.jpg,-1,TO: A very special someone FROM: The King  #GiftOfFire https://t.co/KCU4Ju7Zof,http://pbs.twimg.com/amplify_video_thumb/941318822098857984/img/45GYTqGa5s8f2Err.jpg
BurgerKing-i936371658058883072.jpg,-1,that CHOO CHOO heat    @DaymDrops with the   food reviews. https://t.co/8G6d3yum7Q,http://pbs.twimg.com/ext_tw_video_thumb/936371418937331713/pu/img/6A-KyjkQbI2ZWuRd.jpg
BurgerKing-i935908618418950145.jpg,-1,  #itsLIT https://t.co/XvaBZCPwNB,http://pbs.twimg.com/media/DP0D6QVWsAEcZk6.jpg
BurgerKing-i935883579887882240.jpg,-1,  FLAMIN  HOT MAC N  CHEETOS   #itsLIT https://t.co/BypkIqxchz,http://pbs.twimg.com/media/DPztEeoXcAARHtD.jpg
BurgerKing-i935185388691390464.jpg,-1,#CYBERMONDAY https://t.co/GNqOJ9Oscc,http://pbs.twimg.com/media/DPpxqoXX4AAuFyt.jpg
BurgerKing-i933925733356974080.jpg,-1,hurry in!! 2 Whopper Sandwiches for $6!!! #WHOPPER #blackfriday https://t.co/idEbQ2YWPK,http://pbs.twimg.com/ext_tw_video_thumb/933925645524131840/pu/img/Jn8FoQyZ-aPE-1x9.jpg
BurgerKing-i933130308555329536.jpg,-1,WHPRS #EatEm https://t.co/3hLxMYtuUD,http://pbs.twimg.com/media/DPMlBLDXcAAnnPW.jpg
BurgerKing-i930139838715715588.jpg,-1,this flavor savor tastes like pickles:  The Whopper Bun.  share yours with #KingstacheChallenge. https://t.co/qcBJD2TN8T,http://pbs.twimg.com/media/DOiFJb7W4AA0ct-.jpg
BurgerKing-i925085586351894528.jpg,-1,Always flame-grilled  always your way. #cheeseontop https://t.co/KPobBGSI25,http://pbs.twimg.com/media/DNaQa-aW4AA918N.jpg
BurgerKing-i918892771490127872.jpg,-1,SPIIIIIIIICCCCYYY. 10-Piece Spicy Nuggets for $1.49. Get  em today. https://t.co/6v3iRs9Ukb,http://pbs.twimg.com/ext_tw_video_thumb/918892661741969409/pu/img/d1SuoL9SxIrqhKlC.jpg
BurgerKing-i913432862879289344.jpg,-1,All the food. All the feels. https://t.co/UIFpzHrSG3,http://pbs.twimg.com/tweet_video_thumb/DK0qVZBWAAA0i4H.jpg
BurgerKing-i913064751227338757.jpg,-1,Imagine what we could do with 280 characters https://t.co/oxyLqMF7wn,http://pbs.twimg.com/media/DKvY84mW0AAXCJt.jpg
BurgerKing-i912395029032914945.jpg,-1,After school vibes. https://t.co/iBZPSlDvxf,http://pbs.twimg.com/media/DKk5-igWAAAvAKO.jpg
BurgerKing-i911275149185429504.jpg,-1,Look. At. That. Crispy. Buffalo. Chicken. Melt. Mmm. https://t.co/4YttqWTuhm,http://pbs.twimg.com/media/DKVz7hdWkAEOj_9.jpg
BurgerKing-i910628363634651136.jpg,-1,Busted. https://t.co/gTQnvRur2p,http://pbs.twimg.com/media/DKMzPQCWkAEnfPE.jpg
BurgerKing-i910540452172099584.jpg,-1,you've heard of elf on a shelf  now get ready for https://t.co/i2heZWAx8P,http://pbs.twimg.com/media/DKLjZ9UXcAAo6pl.jpg
BurgerKing-i908376891710693377.jpg,-1,Melty mozzarella. Drippy buffalo sauce. The new Crispy Buffalo Chicken Melt is literally overflowing with flavor. https://t.co/TthMX7F6hC,http://pbs.twimg.com/media/DJszexbXcAA4qNO.jpg
BurgerKing-i907668212111876097.jpg,-1,TFW the RODEO  KING  makes all your bacon dreams come true. https://t.co/kfQf7Uwvik,http://pbs.twimg.com/media/DJivaxiWAAEojRJ.jpg
BurgerKing-i906271954004529152.jpg,-1,Nothing like celebrating #InternationalLiteracyDay with a good book. And maybe a Whopper. #McLamoreFoundation https://t.co/dsv9nDhf91,http://pbs.twimg.com/media/DJO5gK1WAAE6IO3.jpg
BurgerKing-i904724487387488257.jpg,-1,Labor Day picnic goals. https://t.co/gtVDbNBf85,http://pbs.twimg.com/media/DIkxPwGV4AAxJ2O.jpg
BurgerKing-i904027391969787904.jpg,-1,How to celebrate #InternationalBaconDay: Step 1: Add bacon Step 2: See step 1 https://t.co/S0vsGuJ5EW,http://pbs.twimg.com/media/DIk1me6W4AA52V0.jpg
BurgerKing-i903301459609088000.jpg,-1,CHEESY TOTS make any perfect day perfect-er. Perfect-est? https://t.co/N5cn7Tc07w,http://pbs.twimg.com/media/DIkr3BjXoAAtao5.jpg
BurgerKing-i901544369601339395.jpg,-1,Tonight  the beef will be settled. Zoom in. https://t.co/hedOtWYZ8g,http://pbs.twimg.com/media/DILtzuPUMAEd3Ft.jpg
BurgerKing-i900418893256302594.jpg,-1,CHEESY TOTS are back again. Again. Only at Burger King. https://t.co/vIkbsZmNtx,http://pbs.twimg.com/media/DH7uHMgUMAEYl0c.jpg
BurgerKing-i898264634896957440.jpg,-1,They're cheesy. They're tots. They're back. #CheesyTotsAreBack https://t.co/vqfokqtSYA,http://pbs.twimg.com/media/DHdGxjyU0AAKkmx.jpg
BurgerKing-i895022783285133313.jpg,-1,The 2 for $6 Whopper Deal. Flame-grilled and waiting for you. #Repost https://t.co/hk635Mi5mX,http://pbs.twimg.com/media/DGvCdLnXsAQhuol.jpg
BurgerKing-i893203569624719361.jpg,-1,Welcome to the BK Scholars fam  Ethan Maenza! https://t.co/KsrlXkounx,http://pbs.twimg.com/media/DGUhaFjUwAAC2LS.jpg
BurgerKing-i893155755817291776.jpg,-1,Almost as satisfying as the 2 for $6 Whopper deal. Almost. https://t.co/oAFbvDe2Uz,http://pbs.twimg.com/tweet_video_thumb/DGT-v6oVwAAOZkC.jpg
BurgerKing-i892018261516099584.jpg,-1,Monday morning priorities. https://t.co/hn9nfsEBsH,http://pbs.twimg.com/media/DF1ClPRXkAEQNH5.jpg
BurgerKing-i890678140535754752.jpg,-1,Congratulations Lauren Gottschalk! Welcome to the BK Scholars fam. https://t.co/DPrt98ZRap,http://pbs.twimg.com/media/DFxTATtXgAAmZFW.jpg
BurgerKing-i889893005561180164.jpg,-1,Your jaws will love our new Chicken Parm Sandwich. #SharkWeek https://t.co/ssTrq2tN5Z,http://pbs.twimg.com/media/DFlhZ0nW0AAVM_t.jpg
BurgerKing-i888065513657651200.jpg,-1,How d we make our Chicken Parmesan Sandwich this good? Let s just say we know a guy. https://t.co/gt1TTPfjKb,http://pbs.twimg.com/media/DFMK2TeUQAIc8Bq.jpg
BurgerKing-i887706469654814721.jpg,-1,Happy #NationalHotDogDay. Tag someone you want to enjoy 79  Classic Grilled Dogs with. https://t.co/LDbzYRD7IX,http://pbs.twimg.com/tweet_video_thumb/DFHETYZXYAAKbBU.jpg
BurgerKing-i886669266573021185.jpg,-1,King of the booth. https://t.co/ZvX1BlNl82,http://pbs.twimg.com/media/DEuGLtUXsAEmfWM.jpg
BurgerKing-i886635293687898113.jpg,-1,Fact: Classic Grilled Dogs taste better when they re just 79  . https://t.co/kDP1R4FkVo,http://pbs.twimg.com/tweet_video_thumb/DEuFwysW0AEacog.jpg
BurgerKing-i885183222560075777.jpg,-1,Shake em if you got em. https://t.co/FjQ3Oe0q6A,http://pbs.twimg.com/media/DEjBcv7XsAI3A2g.jpg
BurgerKing-i883733671349370881.jpg,-1,Grilled or Crispy? How do you Chicken Sandwich? https://t.co/XI5arO4hju,http://pbs.twimg.com/media/DEJY_AnXkAAiFp6.jpg
BurgerKing-i883441937642135553.jpg,-1,It s the summer of Grilled Dogs.   Classic Grilled Dogs just 79  in July. https://t.co/BIjP90Bfwt,http://pbs.twimg.com/tweet_video_thumb/DEKdufRXYAApS5o.jpg
BurgerKing-i883398621781270528.jpg,-1,Greatest made up holiday ever. #WorldChocolateDay https://t.co/c8IbXBPsxD,http://pbs.twimg.com/media/DEJ2WjNVwAE4TnZ.jpg
BurgerKing-i882974667711164416.jpg,-1,French Toast Sticks be like... https://t.co/gQBUqUifyZ,http://pbs.twimg.com/media/DED0wRnWAAA5ezZ.jpg
BurgerKing-i882269040504328193.jpg,-1,This person gets it. #HappyFourth https://t.co/puKW0SsvVl,http://pbs.twimg.com/media/DDk_EhcXUAA8lT5.jpg
BurgerKing-i881904115479003137.jpg,-1,Just in time for July 4th  Classic Grilled Dogs are just 79  all month long. #America https://t.co/QawleuGk8n,http://pbs.twimg.com/media/DDlBMMEWAAMNYKo.jpg
BurgerKing-i880834568474869761.jpg,-1,Look at that MUSHROOM &amp; SWISS KING . All up in your newsfeed. https://t.co/RpQEMHZJTh,http://pbs.twimg.com/media/DDk87lvXcAQAgqW.jpg
BurgerKing-i880152379257217024.jpg,-1,It's magically delicious. The Lucky Charms Shake. https://t.co/tfQuGmSlOe,http://pbs.twimg.com/media/DDbt2HLXcAAhdOB.jpg
BurgerKing-i879372453302214660.jpg,-1,Nuggets are life. https://t.co/au2LnVMoh2,http://pbs.twimg.com/media/DDQokvkXkAApVDp.jpg
BurgerKing-i878708057252913152.jpg,-1,Windows down  Mac n  Cheetos up. It s summertime. https://t.co/tETharOljA,http://pbs.twimg.com/media/DDAwzhJXcAAwdwr.jpg
BurgerKing-i877959148884770817.jpg,-1,Summer to-do list: 1) try the MUSHROOM &amp; SWISS KING  2) bunch of other things https://t.co/aCZpMKHhcV,http://pbs.twimg.com/media/DC8jL4cXgAIwy9_.jpg
BurgerKing-i877189809101471744.jpg,-1,The Lucky Charms Shake. Lucky you. https://t.co/ohx6d5wPI2,http://pbs.twimg.com/ext_tw_video_thumb/877189648245719040/pu/img/-sFkWRbVBuialsF_.jpg
BurgerKing-i876467474539180035.jpg,-1,Like father like bun https://t.co/NA8EuWVv9j,http://pbs.twimg.com/media/DCnWffFVYAADbvT.jpg
BurgerKing-i875398088407568391.jpg,-1,Oooo yeahh. That s the new MUSHROOM &amp; SWISS KING  alright. https://t.co/8DnDvF3pfV,http://pbs.twimg.com/media/DCYJ42mVoAIiAME.jpg
BurgerKing-i875023781068128256.jpg,-1,It s a beautiful day for Mac n  Cheetos. https://t.co/DGehkouRTJ,http://pbs.twimg.com/media/DCSjQ8AXcAA5zoF.jpg
BurgerKing-i874297624328884226.jpg,-1,The BBQ Bacon Crispy Chicken is here. Because  you know. BBQ and bacon. https://t.co/MivP2EMdGP,http://pbs.twimg.com/media/DCIg53bU0AE6_Ix.jpg
BurgerKing-i872847661652725760.jpg,-1,Good news for people who like cheese news. Mac n  Cheetos are back for a limited time. https://t.co/UOCRD1Q3cX,http://pbs.twimg.com/media/DBz6RlvVoAAfmaL.jpg
BurgerKing-i872137440533807104.jpg,-1,Hold happiness. And then drink it. The Froot Loops Shake. https://t.co/7BXWAPweZs,http://pbs.twimg.com/media/DBp0XybXUAEZNVu.jpg
BurgerKing-i870341047473274882.jpg,-1,Mac n  Cheetos n  winning. https://t.co/Eq8P0yK2LF,http://pbs.twimg.com/media/DBQSj-FV0AAhl0m.jpg
BurgerKing-i869993133064548353.jpg,-1,Welcome to the BK Scholars family  Julia Bassier! https://t.co/etgKwmxM83,http://pbs.twimg.com/media/DBKT6MqXYAAkPOI.jpg
BurgerKing-i869236902532063232.jpg,-1,They re back. They re cheesy. They could be yours. Mac n  Cheetos are available for a limited time. https://t.co/DHzBCMSCOf,http://pbs.twimg.com/media/DAx6XFpXYAE7IiD.jpg
BurgerKing-i868859412122750976.jpg,-1,Happy National Hamburger Day. Don t forget to call your hamburger and tell it you love it. https://t.co/vYWDFPlEPv,http://pbs.twimg.com/media/DAx5OIyXUAAnGFn.jpg
BurgerKing-i867479081079668736.jpg,-1,Welcome to the Class of 2017 BK Scholar  Grace Howard! https://t.co/xL8FOCrLOd,http://pbs.twimg.com/media/DAnnnhbW0AAlk7C.jpg
BurgerKing-i867067565390123008.jpg,-1,Creamy mac n  cheese inside. Cheetos flavor outside. Mac n  Cheetos are now back for a limited time. https://t.co/h7p7ysaL0m,http://pbs.twimg.com/media/DAhxF2XXgAE6BUk.jpg
BurgerKing-i865611729769832448.jpg,-1,Mac n  Cheetos are back  for now. Get  em while they re here. https://t.co/5U4DqnvJDL,http://pbs.twimg.com/media/DANFQ33UIAAlnB8.jpg
BurgerKing-i864957580380164096.jpg,-1,So close you can almost taste it. Mac n  Cheetos return tomorrow. https://t.co/gvKbiHHsvD,http://pbs.twimg.com/media/DADyT5JUMAAzsBf.jpg
BurgerKing-i864169473460318208.jpg,-1,Like nothing you ve ever experienced...unless you had them last year. Mac n  Cheetos return for a limited time 5.18. https://t.co/wZkA8H6qC0,http://pbs.twimg.com/media/C_4ldSTUQAAGcHO.jpg
BurgerKing-i862779527893745666.jpg,-1,The Froot Loops Shake. Because  Froot Loops. #Repost https://t.co/kBLcnzxy2m,http://pbs.twimg.com/media/C_k1ZcoVwAANC4z.jpg
BurgerKing-i861599032162045952.jpg,-1,The New Bacon Cheddar Ranch Crispy Chicken Sandwich. It s a mouthful. https://t.co/hYz7gZiegv,http://pbs.twimg.com/media/C_UDtnjWAAEumlx.jpg
BurgerKing-i860230894296158210.jpg,-1,RT these fries   Not because we'll give you some for free (we won't) but bc they look really really good.     https://t.co/fbbFiCrAWT,http://pbs.twimg.com/media/C_AnZIeV0AAtTlX.jpg
BurgerKing-i860193161506893824.jpg,-1,The Froot Loops Shake. Proof that life is good. https://t.co/FyEIp6DyNr,http://pbs.twimg.com/media/C_AFDIaVwAAbi1v.jpg
BurgerKing-i859441832379506691.jpg,-1,Whopper. That is all. https://t.co/4wLeGdnuxJ,http://pbs.twimg.com/media/C-1ZyJxXkAYh8Bg.jpg
ChickfilA-i1062019693693820933.jpg,-1,Milkshake Monday  anyone? Your favorite holiday sipper is back! https://t.co/aetOUqGwjr,http://pbs.twimg.com/media/Draa8TAXgAAayZa.jpg
